[Header]
GSGX Version	1.9.0
Report Date	7/2/2014 1:28:38 PM
Project	LUNG
Group Set	LUNG
Analysis	LUNG_nonorm_nobkgd
Normalization	none
[Control Probe Profile]
TargetID	ProbeID	6285431096_A.AVG_Signal	6285431096_A.NARRAYS	6285431096_A.ARRAY_STDEV	6285431096_A.BEAD_STDERR	6285431096_A.Avg_NBEADS	6285431096_A.Detection Pval	6285431098_A.AVG_Signal	6285431098_A.NARRAYS	6285431098_A.ARRAY_STDEV	6285431098_A.BEAD_STDERR	6285431098_A.Avg_NBEADS	6285431098_A.Detection Pval	6285431098_B.AVG_Signal	6285431098_B.NARRAYS	6285431098_B.ARRAY_STDEV	6285431098_B.BEAD_STDERR	6285431098_B.Avg_NBEADS	6285431098_B.Detection Pval	6285431096_B.AVG_Signal	6285431096_B.NARRAYS	6285431096_B.ARRAY_STDEV	6285431096_B.BEAD_STDERR	6285431096_B.Avg_NBEADS	6285431096_B.Detection Pval	6285431098_C.AVG_Signal	6285431098_C.NARRAYS	6285431098_C.ARRAY_STDEV	6285431098_C.BEAD_STDERR	6285431098_C.Avg_NBEADS	6285431098_C.Detection Pval	6285431098_D.AVG_Signal	6285431098_D.NARRAYS	6285431098_D.ARRAY_STDEV	6285431098_D.BEAD_STDERR	6285431098_D.Avg_NBEADS	6285431098_D.Detection Pval	6285431096_C.AVG_Signal	6285431096_C.NARRAYS	6285431096_C.ARRAY_STDEV	6285431096_C.BEAD_STDERR	6285431096_C.Avg_NBEADS	6285431096_C.Detection Pval	6285431096_D.AVG_Signal	6285431096_D.NARRAYS	6285431096_D.ARRAY_STDEV	6285431096_D.BEAD_STDERR	6285431096_D.Avg_NBEADS	6285431096_D.Detection Pval	6285431096_E.AVG_Signal	6285431096_E.NARRAYS	6285431096_E.ARRAY_STDEV	6285431096_E.BEAD_STDERR	6285431096_E.Avg_NBEADS	6285431096_E.Detection Pval	6285431096_F.AVG_Signal	6285431096_F.NARRAYS	6285431096_F.ARRAY_STDEV	6285431096_F.BEAD_STDERR	6285431096_F.Avg_NBEADS	6285431096_F.Detection Pval	6285431098_E.AVG_Signal	6285431098_E.NARRAYS	6285431098_E.ARRAY_STDEV	6285431098_E.BEAD_STDERR	6285431098_E.Avg_NBEADS	6285431098_E.Detection Pval	6285431098_F.AVG_Signal	6285431098_F.NARRAYS	6285431098_F.ARRAY_STDEV	6285431098_F.BEAD_STDERR	6285431098_F.Avg_NBEADS	6285431098_F.Detection Pval	
NEGATIVE	5360593	141.2	1	NaN	7.200	46	0.20620	127.7	1	NaN	4.686	48	0.19124	133.9	1	NaN	5.103	46	0.04701	128.9	1	NaN	5.372	42	0.37927	106.0	1	NaN	3.704	37	0.85684	128.0	1	NaN	4.472	37	0.16346	122.7	1	NaN	4.990	39	0.44979	121.5	1	NaN	4.866	43	0.41987	116.7	1	NaN	6.444	40	0.55983	113.6	1	NaN	4.332	52	0.67735	113.7	1	NaN	5.083	33	0.17842	114.6	1	NaN	4.843	47	0.12927	
NEGATIVE	5390050	110.4	1	NaN	5.078	51	0.98611	106.4	1	NaN	3.525	40	0.98932	105.6	1	NaN	2.675	54	0.98611	104.4	1	NaN	4.821	38	0.98825	96.0	1	NaN	2.770	38	0.99466	120.6	1	NaN	4.044	46	0.44444	108.8	1	NaN	3.444	53	0.90385	108.4	1	NaN	4.218	56	0.89423	115.3	1	NaN	5.400	44	0.61218	113.9	1	NaN	4.332	54	0.66774	95.4	1	NaN	3.875	30	0.97543	99.4	1	NaN	2.805	57	0.92842	
NEGATIVE	5390139	134.4	1	NaN	6.547	36	0.43483	120.3	1	NaN	4.302	39	0.53953	119.1	1	NaN	3.411	48	0.50107	131.7	1	NaN	5.708	46	0.28419	116.9	1	NaN	3.694	38	0.23825	120.2	1	NaN	3.891	38	0.47756	123.0	1	NaN	6.683	37	0.42735	125.9	1	NaN	5.144	49	0.24679	123.6	1	NaN	5.236	53	0.27030	111.9	1	NaN	4.146	60	0.73825	107.6	1	NaN	3.477	59	0.46795	106.4	1	NaN	3.043	56	0.56410	
NEGATIVE	5390333	128.1	1	NaN	6.836	40	0.66987	119.7	1	NaN	5.467	32	0.57265	108.7	1	NaN	3.269	39	0.94658	122.7	1	NaN	6.068	39	0.62607	109.9	1	NaN	3.252	38	0.64957	120.1	1	NaN	4.663	41	0.48184	113.2	1	NaN	5.188	36	0.80662	121.2	1	NaN	6.623	32	0.43803	127.2	1	NaN	7.236	38	0.17628	103.0	1	NaN	4.513	39	0.93376	110.4	1	NaN	5.122	37	0.29915	98.7	1	NaN	2.818	59	0.94658	
NEGATIVE	5390594	137.8	1	NaN	7.410	32	0.31090	122.5	1	NaN	3.189	37	0.41453	120.9	1	NaN	4.933	50	0.38141	123.4	1	NaN	5.697	44	0.59509	109.2	1	NaN	2.768	48	0.69124	117.4	1	NaN	4.031	29	0.62821	108.6	1	NaN	4.277	50	0.91132	115.1	1	NaN	5.600	49	0.69124	116.1	1	NaN	5.169	44	0.58547	119.1	1	NaN	4.935	43	0.48291	106.6	1	NaN	4.129	45	0.53098	107.2	1	NaN	4.206	34	0.49786	
NEGATIVE	5390661	130.1	1	NaN	5.339	48	0.59829	128.2	1	NaN	5.936	29	0.17521	118.0	1	NaN	2.491	36	0.57372	126.7	1	NaN	7.834	36	0.46581	114.8	1	NaN	3.829	40	0.34829	114.8	1	NaN	4.209	46	0.76496	112.6	1	NaN	4.919	37	0.82799	114.0	1	NaN	4.287	64	0.72329	112.0	1	NaN	5.787	37	0.74679	114.9	1	NaN	6.321	40	0.63248	105.4	1	NaN	3.463	42	0.60791	103.6	1	NaN	3.817	44	0.74466	
NEGATIVE	5420121	129.3	1	NaN	5.596	47	0.62393	115.7	1	NaN	3.722	50	0.79274	121.1	1	NaN	5.602	38	0.36432	121.9	1	NaN	5.367	46	0.65812	110.8	1	NaN	3.765	46	0.58227	117.7	1	NaN	4.056	52	0.60577	108.9	1	NaN	4.125	39	0.90064	112.1	1	NaN	4.290	69	0.79380	113.7	1	NaN	4.627	57	0.67949	102.8	1	NaN	4.931	44	0.93590	106.3	1	NaN	4.857	33	0.55662	105.7	1	NaN	3.714	38	0.62393	
NEGATIVE	5420129	124.4	1	NaN	5.024	40	0.79274	139.6	1	NaN	4.748	33	0.02991	138.1	1	NaN	5.881	39	0.02564	144.5	1	NaN	9.544	36	0.04594	130.3	1	NaN	4.971	47	0.02030	136.5	1	NaN	4.025	55	0.06090	132.8	1	NaN	5.253	48	0.13141	141.0	1	NaN	4.555	38	0.02778	131.3	1	NaN	6.022	44	0.09615	145.8	1	NaN	6.161	33	0.02030	107.6	1	NaN	3.888	38	0.46902	117.0	1	NaN	4.685	41	0.07692	
NEGATIVE	5420196	132.6	1	NaN	5.965	36	0.50641	110.1	1	NaN	3.475	32	0.94444	120.7	1	NaN	4.749	34	0.39530	120.9	1	NaN	5.855	33	0.68376	102.6	1	NaN	3.566	35	0.95192	106.0	1	NaN	3.280	33	0.97863	120.7	1	NaN	9.091	18	0.53739	122.6	1	NaN	5.972	36	0.37714	120.0	1	NaN	6.751	35	0.41239	147.6	1	NaN	10.514	26	0.01282	106.7	1	NaN	4.494	30	0.52564	103.8	1	NaN	3.476	31	0.73291	
NEGATIVE	5420292	131.4	1	NaN	5.777	43	0.55769	120.3	1	NaN	5.135	28	0.53846	116.4	1	NaN	3.152	39	0.64957	133.2	1	NaN	8.048	25	0.23718	115.8	1	NaN	4.237	35	0.29060	133.2	1	NaN	6.249	28	0.09188	114.9	1	NaN	6.679	24	0.75427	103.2	1	NaN	4.673	38	0.95727	116.3	1	NaN	5.579	24	0.57372	109.4	1	NaN	5.243	31	0.81303	107.6	1	NaN	4.743	35	0.47222	103.5	1	NaN	2.895	26	0.75000	
NEGATIVE	5420341	134.4	1	NaN	4.522	40	0.43162	111.7	1	NaN	2.700	41	0.91560	114.1	1	NaN	3.736	51	0.76816	123.0	1	NaN	4.866	41	0.61325	116.4	1	NaN	4.278	32	0.26282	112.9	1	NaN	4.731	28	0.84722	119.2	1	NaN	5.412	32	0.61325	113.9	1	NaN	4.666	31	0.72436	113.1	1	NaN	5.196	30	0.70192	117.6	1	NaN	5.299	40	0.54060	108.5	1	NaN	4.020	30	0.40491	106.0	1	NaN	3.158	37	0.59829	
NEGATIVE	5420632	114.4	1	NaN	5.227	46	0.96154	120.3	1	NaN	4.260	44	0.54167	114.5	1	NaN	3.361	33	0.75427	109.7	1	NaN	4.435	43	0.95727	106.8	1	NaN	3.657	51	0.81517	116.2	1	NaN	4.648	29	0.69979	107.0	1	NaN	5.677	39	0.93910	112.5	1	NaN	5.404	43	0.78098	102.3	1	NaN	5.187	35	0.95299	100.4	1	NaN	3.659	43	0.95940	112.7	1	NaN	4.672	45	0.21795	102.7	1	NaN	3.181	51	0.80021	
NEGATIVE	5420722	123.0	1	NaN	5.728	38	0.83120	121.5	1	NaN	4.950	40	0.47756	121.9	1	NaN	4.297	32	0.33333	113.1	1	NaN	5.602	33	0.91026	111.1	1	NaN	3.681	50	0.56838	121.8	1	NaN	4.738	23	0.38034	122.6	1	NaN	5.807	44	0.45833	103.5	1	NaN	4.998	29	0.95192	105.7	1	NaN	4.330	39	0.90812	104.8	1	NaN	5.580	44	0.90491	114.1	1	NaN	4.302	34	0.16239	98.3	1	NaN	2.589	41	0.95299	
NEGATIVE	5490037	124.1	1	NaN	4.673	55	0.80235	107.5	1	NaN	2.916	42	0.97970	118.1	1	NaN	3.760	42	0.56838	115.1	1	NaN	5.071	49	0.85577	114.3	1	NaN	4.283	38	0.36645	116.2	1	NaN	4.025	50	0.69551	109.3	1	NaN	4.675	45	0.89103	108.2	1	NaN	4.120	44	0.89744	111.8	1	NaN	3.806	46	0.75321	105.3	1	NaN	5.086	49	0.89209	99.0	1	NaN	3.098	52	0.90491	102.1	1	NaN	2.866	46	0.82479	
NEGATIVE	5490070	145.2	1	NaN	7.437	37	0.12073	136.3	1	NaN	4.486	44	0.04701	129.5	1	NaN	5.617	36	0.08547	156.2	1	NaN	7.168	44	0.01603	120.1	1	NaN	3.145	37	0.12714	133.8	1	NaN	4.824	49	0.08547	147.4	1	NaN	6.597	32	0.01603	130.9	1	NaN	5.395	47	0.12607	138.2	1	NaN	6.611	48	0.03098	135.0	1	NaN	6.163	39	0.06090	118.7	1	NaN	5.093	40	0.05662	120.4	1	NaN	4.454	42	0.03632	
NEGATIVE	5490168	116.7	1	NaN	6.874	40	0.94231	118.9	1	NaN	3.969	43	0.61325	120.4	1	NaN	4.709	42	0.41774	114.8	1	NaN	4.662	44	0.86859	105.8	1	NaN	3.109	48	0.86432	114.3	1	NaN	3.703	37	0.79274	107.1	1	NaN	5.022	35	0.93376	106.9	1	NaN	5.162	47	0.91774	115.4	1	NaN	4.199	50	0.60897	99.3	1	NaN	4.420	41	0.96795	108.6	1	NaN	2.807	62	0.39316	104.6	1	NaN	3.246	55	0.69231	
NEGATIVE	5490309	133.0	1	NaN	5.370	41	0.49145	135.2	1	NaN	5.104	44	0.05769	119.8	1	NaN	3.682	30	0.44765	131.4	1	NaN	5.457	58	0.29701	123.1	1	NaN	3.786	32	0.06517	107.8	1	NaN	2.623	33	0.96474	128.3	1	NaN	4.648	46	0.25748	129.4	1	NaN	7.052	36	0.15812	117.9	1	NaN	4.211	48	0.52244	121.9	1	NaN	5.097	45	0.35577	114.2	1	NaN	4.964	41	0.16026	114.9	1	NaN	3.726	49	0.11325	
NEGATIVE	5490681	134.9	1	NaN	8.463	33	0.41880	114.4	1	NaN	3.064	46	0.84936	108.7	1	NaN	4.323	31	0.94551	124.1	1	NaN	4.803	38	0.56517	107.7	1	NaN	3.271	38	0.78098	110.8	1	NaN	4.163	31	0.91026	117.0	1	NaN	4.641	34	0.68269	130.6	1	NaN	5.530	56	0.13462	125.7	1	NaN	6.222	45	0.21154	126.4	1	NaN	7.481	34	0.20085	104.3	1	NaN	5.409	37	0.66346	99.6	1	NaN	3.980	37	0.91987	
NEGATIVE	5550017	142.7	1	NaN	6.485	50	0.17094	119.1	1	NaN	3.217	43	0.60470	122.7	1	NaN	4.354	40	0.29274	131.9	1	NaN	5.655	52	0.27991	117.3	1	NaN	4.682	37	0.22329	118.5	1	NaN	3.654	31	0.56197	140.6	1	NaN	7.972	44	0.04701	131.8	1	NaN	5.066	56	0.10684	131.6	1	NaN	6.555	41	0.09295	115.1	1	NaN	6.415	39	0.62286	101.4	1	NaN	4.114	40	0.81731	99.5	1	NaN	2.479	48	0.92628	
NEGATIVE	5550132	125.8	1	NaN	5.846	42	0.74786	117.5	1	NaN	3.095	50	0.69658	117.3	1	NaN	3.512	37	0.60363	132.1	1	NaN	7.107	43	0.27137	108.9	1	NaN	3.036	43	0.71368	119.6	1	NaN	5.059	34	0.50427	107.0	1	NaN	4.375	41	0.93803	124.5	1	NaN	5.725	48	0.30128	122.4	1	NaN	5.688	44	0.31731	127.7	1	NaN	4.983	44	0.17415	106.9	1	NaN	3.537	48	0.51389	103.8	1	NaN	2.957	45	0.73077	
NEGATIVE	5550181	129.5	1	NaN	5.794	38	0.61111	137.0	1	NaN	5.071	30	0.04060	120.1	1	NaN	4.397	40	0.42735	120.5	1	NaN	5.158	40	0.69872	126.8	1	NaN	4.748	44	0.03953	114.1	1	NaN	3.333	45	0.80021	114.6	1	NaN	4.982	46	0.76709	120.5	1	NaN	5.264	52	0.47650	106.7	1	NaN	4.081	47	0.89316	101.4	1	NaN	3.320	36	0.95085	108.6	1	NaN	3.479	42	0.39744	107.6	1	NaN	2.872	41	0.46581	
NEGATIVE	5550706	122.5	1	NaN	6.008	33	0.83974	116.8	1	NaN	3.817	40	0.73077	116.5	1	NaN	4.415	34	0.64423	118.3	1	NaN	4.311	46	0.76923	108.0	1	NaN	2.798	35	0.76496	122.8	1	NaN	5.599	30	0.33654	128.8	1	NaN	5.087	52	0.24359	122.1	1	NaN	5.653	40	0.39423	115.9	1	NaN	4.326	41	0.59188	128.9	1	NaN	6.046	35	0.14744	107.2	1	NaN	4.046	35	0.49359	93.4	1	NaN	2.919	31	0.99466	
NEGATIVE	5560280	127.5	1	NaN	7.175	45	0.68483	121.7	1	NaN	4.259	42	0.46368	107.4	1	NaN	4.421	30	0.96795	116.8	1	NaN	4.637	53	0.81944	118.8	1	NaN	4.549	44	0.16774	119.3	1	NaN	4.214	37	0.52030	128.8	1	NaN	5.578	50	0.24466	111.6	1	NaN	6.169	42	0.80662	101.8	1	NaN	3.169	49	0.95940	125.9	1	NaN	5.398	44	0.21474	104.5	1	NaN	3.237	40	0.65598	105.9	1	NaN	3.460	44	0.60791	
NEGATIVE	5560390	128.5	1	NaN	6.172	37	0.65278	133.0	1	NaN	4.421	37	0.08440	122.1	1	NaN	4.017	39	0.32158	119.1	1	NaN	6.915	39	0.75000	112.0	1	NaN	4.665	30	0.50962	129.2	1	NaN	4.992	44	0.14850	132.7	1	NaN	5.668	43	0.13355	119.5	1	NaN	5.716	47	0.51923	120.2	1	NaN	7.411	36	0.40385	113.6	1	NaN	4.361	33	0.67842	108.2	1	NaN	3.388	42	0.41880	110.5	1	NaN	3.691	49	0.29380	
NEGATIVE	5560575	145.0	1	NaN	6.779	38	0.12393	126.1	1	NaN	4.112	39	0.24145	122.3	1	NaN	4.034	43	0.31303	141.7	1	NaN	7.004	38	0.06838	117.3	1	NaN	3.862	26	0.22115	131.1	1	NaN	5.917	36	0.11538	135.6	1	NaN	5.607	46	0.09295	122.6	1	NaN	5.123	37	0.37607	133.0	1	NaN	5.617	34	0.07479	132.0	1	NaN	5.436	46	0.09936	118.1	1	NaN	5.321	36	0.06197	119.7	1	NaN	3.726	39	0.04060	
NEGATIVE	5560703	154.9	1	NaN	8.668	32	0.03098	113.9	1	NaN	2.999	32	0.86645	118.3	1	NaN	2.486	35	0.55449	136.7	1	NaN	6.387	42	0.14423	103.6	1	NaN	3.296	34	0.92521	120.1	1	NaN	3.903	39	0.47863	130.5	1	NaN	6.686	35	0.19338	128.0	1	NaN	5.723	46	0.18910	121.6	1	NaN	5.627	30	0.35043	115.7	1	NaN	6.656	33	0.60684	115.3	1	NaN	4.686	37	0.13034	102.8	1	NaN	3.520	37	0.79701	
NEGATIVE	5570386	133.4	1	NaN	6.268	36	0.47009	127.8	1	NaN	5.151	41	0.18162	122.6	1	NaN	4.089	40	0.30128	114.8	1	NaN	5.618	33	0.86752	126.7	1	NaN	5.689	36	0.04060	123.9	1	NaN	3.543	37	0.29167	130.1	1	NaN	5.521	31	0.20085	109.3	1	NaN	5.647	34	0.86859	114.6	1	NaN	5.736	42	0.64103	118.6	1	NaN	5.567	43	0.50321	121.2	1	NaN	5.182	44	0.03526	106.0	1	NaN	3.992	40	0.59188	
NEGATIVE	5570403	120.4	1	NaN	5.127	38	0.88462	114.6	1	NaN	4.519	35	0.83868	124.6	1	NaN	3.806	55	0.20940	109.5	1	NaN	4.186	52	0.95940	107.4	1	NaN	3.672	40	0.79274	120.9	1	NaN	3.688	51	0.42415	117.9	1	NaN	4.643	36	0.65598	104.6	1	NaN	3.634	48	0.94231	106.2	1	NaN	4.459	53	0.89744	98.0	1	NaN	3.028	54	0.97756	105.9	1	NaN	3.925	48	0.57799	106.0	1	NaN	4.049	30	0.59509	
NEGATIVE	5570593	125.5	1	NaN	5.169	48	0.75534	129.2	1	NaN	5.411	32	0.14530	125.3	1	NaN	5.622	34	0.18590	108.6	1	NaN	7.045	25	0.96795	111.8	1	NaN	4.188	26	0.52457	131.4	1	NaN	5.510	38	0.11111	114.0	1	NaN	4.640	38	0.78846	117.1	1	NaN	4.297	40	0.62286	107.3	1	NaN	5.117	39	0.88355	104.5	1	NaN	4.463	32	0.91453	97.3	1	NaN	4.005	36	0.94231	103.5	1	NaN	3.206	37	0.75107	
NEGATIVE	5670195	138.5	1	NaN	6.783	36	0.28846	118.3	1	NaN	3.777	33	0.64316	117.2	1	NaN	3.964	40	0.61538	131.4	1	NaN	6.356	45	0.29808	104.1	1	NaN	2.896	31	0.91346	126.3	1	NaN	5.934	36	0.19765	125.8	1	NaN	6.501	38	0.33120	112.6	1	NaN	4.315	43	0.77564	127.6	1	NaN	6.634	31	0.16774	128.2	1	NaN	5.067	43	0.16239	113.8	1	NaN	6.302	38	0.17415	107.6	1	NaN	3.915	26	0.46474	
NEGATIVE	5670255	142.4	1	NaN	6.417	43	0.17842	122.6	1	NaN	4.185	38	0.40598	123.6	1	NaN	4.183	34	0.25321	134.6	1	NaN	6.216	35	0.19017	116.1	1	NaN	3.802	43	0.27457	129.9	1	NaN	4.981	38	0.13462	127.4	1	NaN	7.673	33	0.28632	128.5	1	NaN	5.969	41	0.17842	128.0	1	NaN	6.379	33	0.16026	116.2	1	NaN	4.576	48	0.59188	107.8	1	NaN	4.308	42	0.45192	110.3	1	NaN	4.991	22	0.30021	
NEGATIVE	5670307	122.1	1	NaN	5.318	55	0.85043	105.3	1	NaN	2.637	48	0.99786	112.4	1	NaN	3.233	56	0.85043	124.4	1	NaN	5.026	51	0.55342	92.5	1	NaN	2.202	49	1.00000	108.2	1	NaN	3.773	44	0.96154	125.5	1	NaN	8.110	33	0.34188	121.0	1	NaN	4.287	55	0.44872	120.1	1	NaN	5.200	53	0.40919	116.9	1	NaN	4.669	54	0.56303	91.4	1	NaN	2.627	54	0.99893	105.0	1	NaN	3.823	47	0.66560	
NEGATIVE	5690113	129.2	1	NaN	6.215	35	0.62714	108.9	1	NaN	4.142	30	0.96154	119.1	1	NaN	4.093	48	0.49893	119.9	1	NaN	5.772	44	0.72222	103.6	1	NaN	3.127	29	0.92415	114.4	1	NaN	4.115	43	0.78739	126.5	1	NaN	5.488	34	0.31303	110.6	1	NaN	5.201	41	0.83440	121.4	1	NaN	6.220	27	0.35897	112.6	1	NaN	6.413	33	0.71154	104.8	1	NaN	3.836	42	0.63889	99.6	1	NaN	3.826	31	0.92201	
NEGATIVE	5690356	127.6	1	NaN	6.612	48	0.68269	117.4	1	NaN	4.232	46	0.70620	120.0	1	NaN	4.368	36	0.43697	122.6	1	NaN	5.652	46	0.62714	109.3	1	NaN	3.741	45	0.68697	105.7	1	NaN	3.405	42	0.98184	120.5	1	NaN	4.259	46	0.55235	119.6	1	NaN	4.616	43	0.51389	124.3	1	NaN	5.101	57	0.25000	110.9	1	NaN	4.766	47	0.76923	101.1	1	NaN	3.301	50	0.82585	100.0	1	NaN	2.720	55	0.91026	
NEGATIVE	5690524	125.1	1	NaN	6.580	38	0.76709	120.9	1	NaN	3.797	40	0.50748	120.6	1	NaN	3.530	47	0.40064	116.0	1	NaN	4.832	36	0.83868	108.6	1	NaN	3.493	37	0.72543	121.3	1	NaN	3.544	43	0.40919	97.8	1	NaN	4.705	38	0.99359	108.2	1	NaN	5.951	37	0.89850	112.2	1	NaN	4.186	41	0.73718	115.1	1	NaN	5.121	40	0.62073	105.9	1	NaN	3.718	40	0.57479	105.9	1	NaN	3.115	41	0.60684	
NEGATIVE	5700309	168.2	1	NaN	9.252	36	0.01068	141.6	1	NaN	5.964	38	0.02244	131.7	1	NaN	4.964	37	0.06090	134.4	1	NaN	8.170	21	0.19444	106.2	1	NaN	3.775	25	0.84188	144.6	1	NaN	7.107	28	0.02137	145.3	1	NaN	7.747	42	0.02564	139.0	1	NaN	5.859	35	0.03632	135.2	1	NaN	5.705	44	0.05449	142.7	1	NaN	6.549	35	0.02564	111.4	1	NaN	3.781	28	0.25321	114.2	1	NaN	3.747	26	0.14423	
NEGATIVE	5700435	128.6	1	NaN	5.805	55	0.65064	124.6	1	NaN	4.630	36	0.31197	114.4	1	NaN	3.127	50	0.75534	132.4	1	NaN	5.340	41	0.26496	109.8	1	NaN	3.176	48	0.65598	119.5	1	NaN	4.065	42	0.50962	112.6	1	NaN	5.370	39	0.82692	113.9	1	NaN	5.316	45	0.72543	123.1	1	NaN	4.526	41	0.29060	124.4	1	NaN	6.436	43	0.27244	110.5	1	NaN	3.307	42	0.29701	113.3	1	NaN	4.911	45	0.17521	
NEGATIVE	5720056	118.9	1	NaN	5.222	49	0.91346	115.5	1	NaN	3.321	30	0.80876	112.6	1	NaN	3.379	33	0.83547	118.4	1	NaN	6.869	29	0.76709	112.9	1	NaN	5.381	25	0.45620	113.4	1	NaN	3.933	30	0.82799	115.4	1	NaN	7.150	31	0.74679	105.5	1	NaN	6.136	37	0.93269	104.5	1	NaN	4.776	28	0.92842	114.5	1	NaN	4.072	38	0.64530	99.6	1	NaN	3.367	34	0.88141	98.1	1	NaN	3.454	36	0.96047	
NEGATIVE	5720274	111.7	1	NaN	4.573	46	0.98184	121.8	1	NaN	3.824	40	0.45299	126.4	1	NaN	4.984	33	0.14957	124.5	1	NaN	6.860	33	0.54915	104.8	1	NaN	2.747	29	0.89850	118.0	1	NaN	5.362	32	0.58120	117.4	1	NaN	5.789	34	0.66987	117.1	1	NaN	4.359	35	0.62073	103.7	1	NaN	4.740	40	0.93910	106.1	1	NaN	6.085	28	0.87927	109.6	1	NaN	6.301	25	0.34295	110.0	1	NaN	3.719	41	0.32158	
NEGATIVE	5720369	161.5	1	NaN	7.037	37	0.02137	131.8	1	NaN	4.659	39	0.09829	126.8	1	NaN	4.051	42	0.14103	137.4	1	NaN	7.504	34	0.12714	115.7	1	NaN	3.520	41	0.29167	129.4	1	NaN	3.933	33	0.14530	141.7	1	NaN	6.053	25	0.03953	121.4	1	NaN	6.850	34	0.42415	130.8	1	NaN	6.343	42	0.10791	126.1	1	NaN	6.097	31	0.21047	124.1	1	NaN	4.815	36	0.02244	113.8	1	NaN	3.113	36	0.15919	
NEGATIVE	5810020	141.7	1	NaN	6.848	44	0.19338	113.9	1	NaN	3.668	38	0.86432	121.7	1	NaN	4.343	46	0.34615	137.9	1	NaN	7.342	35	0.11432	117.4	1	NaN	3.980	48	0.21581	125.4	1	NaN	5.421	31	0.22222	131.5	1	NaN	6.279	35	0.16667	113.7	1	NaN	4.370	41	0.73932	130.5	1	NaN	6.319	49	0.11432	112.5	1	NaN	4.895	41	0.71368	116.6	1	NaN	5.661	39	0.09722	107.3	1	NaN	3.085	39	0.49466	
NEGATIVE	5810224	126.9	1	NaN	5.872	50	0.70940	118.7	1	NaN	3.489	61	0.62179	109.2	1	NaN	3.649	38	0.93697	113.3	1	NaN	6.364	30	0.90491	104.4	1	NaN	3.478	41	0.90491	122.2	1	NaN	4.235	52	0.35897	105.8	1	NaN	4.384	42	0.94979	120.5	1	NaN	5.204	57	0.47436	108.2	1	NaN	3.990	44	0.86752	117.7	1	NaN	5.771	40	0.53953	104.7	1	NaN	3.471	51	0.65064	103.0	1	NaN	2.491	46	0.78205	
NEGATIVE	5810368	125.4	1	NaN	5.462	53	0.75748	106.9	1	NaN	2.802	44	0.98397	103.1	1	NaN	2.751	52	0.99252	112.9	1	NaN	5.411	35	0.91346	98.1	1	NaN	2.997	41	0.98718	108.7	1	NaN	2.994	62	0.95727	123.3	1	NaN	5.267	62	0.41880	128.3	1	NaN	6.265	51	0.18162	116.5	1	NaN	3.794	62	0.56838	107.8	1	NaN	4.012	62	0.84722	94.8	1	NaN	3.696	42	0.98291	90.5	1	NaN	2.277	61	0.99893	
NEGATIVE	5810373	141.2	1	NaN	6.262	46	0.20727	122.2	1	NaN	3.233	44	0.43269	125.5	1	NaN	4.196	43	0.17201	126.7	1	NaN	5.705	48	0.46795	110.3	1	NaN	3.183	42	0.62393	113.0	1	NaN	3.418	49	0.84402	118.2	1	NaN	4.229	38	0.64316	132.6	1	NaN	3.794	55	0.09509	136.5	1	NaN	6.084	50	0.04060	130.8	1	NaN	6.485	49	0.11538	110.0	1	NaN	3.948	49	0.32479	106.7	1	NaN	3.043	39	0.53526	
NEGATIVE	5810497	138.8	1	NaN	9.193	27	0.27564	116.1	1	NaN	3.466	30	0.76282	109.9	1	NaN	3.482	34	0.92308	125.5	1	NaN	5.982	35	0.50534	108.1	1	NaN	2.905	44	0.76068	112.7	1	NaN	3.689	48	0.85150	113.6	1	NaN	5.539	36	0.79915	113.7	1	NaN	5.122	35	0.73611	117.6	1	NaN	7.054	46	0.52778	119.1	1	NaN	3.960	38	0.48397	112.8	1	NaN	5.501	44	0.21474	101.0	1	NaN	2.271	43	0.87073	
NEGATIVE	5810605	144.6	1	NaN	7.402	33	0.13462	145.3	1	NaN	4.739	48	0.01282	143.7	1	NaN	4.704	47	0.00748	150.4	1	NaN	7.372	51	0.02564	131.4	1	NaN	3.827	59	0.01603	145.5	1	NaN	5.287	42	0.01603	155.7	1	NaN	8.450	38	0.00748	136.7	1	NaN	4.763	43	0.05556	143.3	1	NaN	7.240	38	0.01496	138.4	1	NaN	6.302	48	0.04060	125.5	1	NaN	4.548	41	0.01709	116.9	1	NaN	4.005	46	0.07799	
NEGATIVE	5810681	134.1	1	NaN	5.236	51	0.44338	122.7	1	NaN	3.280	30	0.39316	127.8	1	NaN	3.954	46	0.12179	137.0	1	NaN	5.899	39	0.13462	121.6	1	NaN	4.282	50	0.09295	126.8	1	NaN	4.001	41	0.18376	126.0	1	NaN	4.666	51	0.32906	129.5	1	NaN	5.933	49	0.15385	126.3	1	NaN	6.684	37	0.19872	120.8	1	NaN	5.506	34	0.40705	108.5	1	NaN	4.045	42	0.39957	116.3	1	NaN	3.578	53	0.09081	
NEGATIVE	5820220	118.7	1	NaN	5.437	32	0.91667	118.5	1	NaN	3.756	28	0.63248	120.5	1	NaN	4.762	27	0.41026	113.2	1	NaN	6.713	31	0.90812	112.9	1	NaN	3.778	35	0.45513	121.8	1	NaN	4.625	32	0.38141	106.0	1	NaN	5.297	32	0.94765	117.1	1	NaN	6.285	25	0.62179	114.9	1	NaN	5.925	39	0.62821	96.7	1	NaN	3.461	27	0.98184	109.5	1	NaN	4.745	32	0.34829	120.0	1	NaN	7.394	24	0.03846	
